,Scoring,Start,Start_Frame,Stop,Stop_Frame,Subject,Behaviour,Value,trial,Partner,Initiation,Termination,_event,_interaction_subject_id,_percentage_start,_percentage_stop,_scope,_scoring_id,_social,_subject_id,_type,_type_name,_value,_value_color,_variable_id
1229,StealingParadigm_2023_02_22_VS_Kukie,1509.549319,90573,,,Kukie,first_choice,opaque,4,,,,TRUE,,0.990323427,0.990323427,3,3497,0,2037,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
1230,StealingParadigm_2023_02_22_VS_Kukie,1509.549319,90573,1520.999314,91260,Kukie,latency_first_choice,latency_to_2nd_choice,4,,,,FALSE,,0.990323427,0.997835072,3,3497,0,2037,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1231,StealingParadigm_2023_02_22_VS_Madlain,247,14820,263.3,15798,Madlain,pretest,pretest_1a,,,,,FALSE,,0.249146815,0.265588487,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12133,#02d779,12131
1232,StealingParadigm_2023_02_22_VS_Madlain,306.5833333,18395,325.6833333,19541,Madlain,pretest,pretest_2,,,,,FALSE,,0.30924802,0.328514029,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12134,#02d779,12131
1233,StealingParadigm_2023_02_22_VS_Madlain,406.0833333,24365,423.3666667,25402,Madlain,pretest,pretest_1b,,,,,FALSE,,0.409612831,0.427046383,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12135,#02d779,12131
1234,StealingParadigm_2023_02_22_VS_Madlain,589.8833333,35393,642.4833333,38549,Madlain,trial,1,1,,,,FALSE,,0.595010339,0.648067515,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11900,#f39a79,11889
1235,StealingParadigm_2023_02_22_VS_Madlain,617.25,37035,627.8333333,37670,Madlain,latency_first_choice,latency,1,,,,FALSE,,0.622614865,0.633290184,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1236,StealingParadigm_2023_02_22_VS_Madlain,622.8166667,37369,,,Madlain,line_crossing,transparent_line,1,,,,TRUE,,0.628229914,0.628229914,3,3498,0,2038,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
1237,StealingParadigm_2023_02_22_VS_Madlain,627.8333333,37670,,,Madlain,first_choice,transparent,1,,,,TRUE,,0.633290184,0.633290184,3,3498,0,2038,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
1238,StealingParadigm_2023_02_22_VS_Madlain,627.8333333,37670,642.4833333,38549,Madlain,latency_first_choice,latency_to_2nd_choice,1,,,,FALSE,,0.633290184,0.648067515,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1239,StealingParadigm_2023_02_22_VS_Madlain,662.3666667,39742,703.0666667,42184,Madlain,trial,2,2,,,,FALSE,,0.668123666,0.709177412,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11901,#797cf3,11889
1240,StealingParadigm_2023_02_22_VS_Madlain,686.3166667,41179,694.7166667,41683,Madlain,latency_first_choice,latency,2,,,,FALSE,,0.692281828,0.700754838,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1241,StealingParadigm_2023_02_22_VS_Madlain,690.65,41439,,,Madlain,line_crossing,transparent_line,2,,,,TRUE,,0.696652825,0.696652825,3,3498,0,2038,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
1242,StealingParadigm_2023_02_22_VS_Madlain,694.7166667,41683,,,Madlain,first_choice,transparent,2,,,,TRUE,,0.700754838,0.700754838,3,3498,0,2038,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
1243,StealingParadigm_2023_02_22_VS_Madlain,694.7166667,41683,703.0666667,42184,Madlain,latency_first_choice,latency_to_2nd_choice,2,,,,FALSE,,0.700754838,0.709177412,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1244,StealingParadigm_2023_02_22_VS_Madlain,718.2333333,43094,836.2333333,50174,Madlain,pause,pause,2,,,,FALSE,,0.724475901,0.843501505,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12178,#02d779,12176
1245,StealingParadigm_2023_02_22_VS_Madlain,852.5666667,51154,883.5166667,53011,Madlain,trial,3,3,,,,FALSE,,0.8599768,0.891195804,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11902,#a0f379,11889
1246,StealingParadigm_2023_02_22_VS_Madlain,873.4,52404,878.1,52686,Madlain,latency_first_choice,latency,3,,,,FALSE,,0.880991208,0.885732058,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1247,StealingParadigm_2023_02_22_VS_Madlain,876.9833333,52619,,,Madlain,line_crossing,transparent_line,3,,,,TRUE,,0.884605686,0.884605686,3,3498,0,2038,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
1248,StealingParadigm_2023_02_22_VS_Madlain,878.1,52686,,,Madlain,first_choice,transparent,3,,,,TRUE,,0.885732058,0.885732058,3,3498,0,2038,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
1249,StealingParadigm_2023_02_22_VS_Madlain,878.1,52686,883.5166667,53011,Madlain,latency_first_choice,latency_to_2nd_choice,3,,,,FALSE,,0.885732058,0.891195804,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1250,StealingParadigm_2023_02_22_VS_Madlain,902.35,54141,969.4166667,58165,Madlain,trial,4,4,,,,FALSE,,0.910192828,0.977842409,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11903,#f379c3,11889
1251,StealingParadigm_2023_02_22_VS_Madlain,922.1166667,55327,960.4166667,57625,Madlain,latency_first_choice,latency,4,,,,FALSE,,0.930131298,0.968764185,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1252,StealingParadigm_2023_02_22_VS_Madlain,956.4,57384,,,Madlain,line_crossing,transparent_line,4,,,,TRUE,,0.964712607,0.964712607,3,3498,0,2038,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
1253,StealingParadigm_2023_02_22_VS_Madlain,960.4166667,57625,,,Madlain,first_choice,transparent,4,,,,TRUE,,0.968764185,0.968764185,3,3498,0,2038,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
1254,StealingParadigm_2023_02_22_VS_Madlain,960.4166667,57625,969.4166667,58165,Madlain,latency_first_choice,latency_to_2nd_choice,4,,,,FALSE,,0.968764185,0.977842409,3,3498,0,2038,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1255,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,297.1165533,17827,315.8165462,18949,Flee,pretest,pretest_1a,,,,,FALSE,,0.320025132,0.340166951,3,3499,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12133,#02d779,12131
1256,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,354.9165313,21295,356.5831973,21395,Flee,pretest,pretest_2,,,,,FALSE,,0.382281662,0.384076833,3,3499,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12134,#02d779,12131
1257,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,415.7165081,24943,432.6998349,25962,Flee,pretest,pretest_1b,,,,,FALSE,,0.4477695,0.466062292,3,3499,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12135,#02d779,12131
1258,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,624.2664285,37456,663.2164137,39793,Flee,trial,1,1,,,,FALSE,,0.672399246,0.714352392,3,3499,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11900,#f39a79,11889
1259,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,651.5830848,39095,653.7164173,39223,Flee,latency_first_choice,latency,1,,,,FALSE,,0.701822099,0.704119917,3,3499,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1260,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,653.1830842,39191,,,Flee,line_crossing,transparent_line,1,,,,TRUE,,0.703545463,0.703545463,3,3499,0,2036,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
1261,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,653.7164173,39223,,,Flee,first_choice,transparent,1,,,,TRUE,,0.704119917,0.704119917,3,3499,0,2036,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
1262,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,653.7164173,39223,663.2164137,39793,Flee,latency_first_choice,latency_to_2nd_choice,1,,,,FALSE,,0.704119917,0.714352392,3,3499,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1263,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,687.8830709,41273,723.8663905,43432,Flee,trial,2,2,,,,FALSE,,0.740920923,0.779678664,3,3499,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11901,#797cf3,11889
1264,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,711.6830618,42701,713.6997277,42822,Flee,latency_first_choice,latency,2,,,,FALSE,,0.766555964,0.768728121,3,3499,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1265,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,713.0663947,42784,,,Flee,line_crossing,transparent_line,2,,,,TRUE,,0.768045956,0.768045956,3,3499,0,2036,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
1266,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,713.6997277,42822,,,Flee,first_choice,transparent,2,,,,TRUE,,0.768728121,0.768728121,3,3499,0,2036,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
1267,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,713.6997277,42822,723.8663905,43432,Flee,latency_first_choice,latency_to_2nd_choice,2,,,,FALSE,,0.768728121,0.779678664,3,3499,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1268,StealingParadigm_2023_02_21_VS_Flee_Until3rdtrial,748.2330479,44894,881.9163302,52915,Flee,pause,pause,2,,,,FALSE,,0.805924064,0.949914729,3,3499,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12178,#02d779,12176
1269,StealingParadigm_2023_02_21_VS_Flee_3dand4thtrial,34.06666667,2044,60.81666667,3649,Flee,trial,3,3,,,,FALSE,,0.263300271,0.470050238,3,3500,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11902,#a0f379,11889
1270,StealingParadigm_2023_02_21_VS_Flee_3dand4thtrial,54.85,3291,57.6,3456,Flee,latency_first_choice,latency,3,,,,FALSE,,0.423934046,0.445188716,3,3500,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1271,StealingParadigm_2023_02_21_VS_Flee_3dand4thtrial,56.85,3411,,,Flee,line_crossing,transparent_line,3,,,,TRUE,,0.439391988,0.439391988,3,3500,0,2036,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
1272,StealingParadigm_2023_02_21_VS_Flee_3dand4thtrial,57.6,3456,,,Flee,first_choice,transparent,3,,,,TRUE,,0.445188716,0.445188716,3,3500,0,2036,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
1273,StealingParadigm_2023_02_21_VS_Flee_3dand4thtrial,57.6,3456,60.81666667,3649,Flee,latency_first_choice,latency_to_2nd_choice,3,,,,FALSE,,0.445188716,0.470050238,3,3500,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1274,StealingParadigm_2023_02_21_VS_Flee_3dand4thtrial,94.41666667,5665,118.1833333,7091,Flee,trial,4,4,,,,FALSE,,0.729743656,0.913435528,3,3500,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11903,#f379c3,11889
1275,StealingParadigm_2023_02_21_VS_Flee_3dand4thtrial,112.1166667,6727,114.3166667,6859,Flee,latency_first_choice,latency,4,,,,FALSE,,0.866546438,0.883550174,3,3500,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1276,StealingParadigm_2023_02_21_VS_Flee_3dand4thtrial,113.5,6810,,,Flee,line_crossing,transparent_line,4,,,,TRUE,,0.877238181,0.877238181,3,3500,0,2036,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
1277,StealingParadigm_2023_02_21_VS_Flee_3dand4thtrial,114.3166667,6859,,,Flee,first_choice,transparent,4,,,,TRUE,,0.883550174,0.883550174,3,3500,0,2036,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
1278,StealingParadigm_2023_02_21_VS_Flee_3dand4thtrial,114.3166667,6859,118.1833333,7091,Flee,latency_first_choice,latency_to_2nd_choice,4,,,,FALSE,,0.883550174,0.913435528,3,3500,0,2036,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1279,StealingParadigm_2023_02_22_VS_Aoife,311.9665811,18718,329.8332428,19790,Aoife,pretest,pretest_1a,,,,,FALSE,,0.241653541,0.2554933,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12133,#02d779,12131
1280,StealingParadigm_2023_02_22_VS_Aoife,356.0999023,21366,357.7165685,21463,Aoife,pretest,pretest_2,,,,,FALSE,,0.27583981,0.277092102,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12134,#02d779,12131
1281,StealingParadigm_2023_02_22_VS_Aoife,600.1498354,36009,618.1831637,37091,Aoife,pretest,pretest_1b,,,,,FALSE,,0.464884195,0.478853056,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12135,#02d779,12131
1282,StealingParadigm_2023_02_22_VS_Aoife,825.9497734,49557,854.3830989,51263,Aoife,trial,1,1,,,,FALSE,,0.639791887,0.661816726,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11900,#f39a79,11889
1283,StealingParadigm_2023_02_22_VS_Aoife,850.8330999,51050,852.5664328,51154,Aoife,latency_first_choice,latency,1,,,,FALSE,,0.659066849,0.660409512,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1284,StealingParadigm_2023_02_22_VS_Aoife,852.2330995,51134,,,Aoife,line_crossing,transparent_line,1,,,,TRUE,,0.660151308,0.660151308,3,3501,0,2039,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
1285,StealingParadigm_2023_02_22_VS_Aoife,852.5664328,51154,,,Aoife,first_choice,transparent,1,,,,TRUE,,0.660409512,0.660409512,3,3501,0,2039,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
1286,StealingParadigm_2023_02_22_VS_Aoife,852.5664328,51154,854.3830989,51263,Aoife,latency_first_choice,latency_to_2nd_choice,1,,,,FALSE,,0.660409512,0.661816726,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1287,StealingParadigm_2023_02_22_VS_Aoife,874.1164269,52447,898.1997536,53892,Aoife,trial,2,2,,,,FALSE,,0.67710243,0.695757701,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11901,#797cf3,11889
1288,StealingParadigm_2023_02_22_VS_Aoife,894.1664214,53650,895.9830875,53759,Aoife,latency_first_choice,latency,2,,,,FALSE,,0.692633427,0.694040641,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1289,StealingParadigm_2023_02_22_VS_Aoife,895.6330876,53738,,,Aoife,line_crossing,transparent_line,2,,,,TRUE,,0.693769527,0.693769527,3,3501,0,2039,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
1290,StealingParadigm_2023_02_22_VS_Aoife,895.9830875,53759,,,Aoife,first_choice,transparent,2,,,,TRUE,,0.694040641,0.694040641,3,3501,0,2039,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
1291,StealingParadigm_2023_02_22_VS_Aoife,895.9830875,53759,898.1997536,53892,Aoife,latency_first_choice,latency_to_2nd_choice,2,,,,FALSE,,0.694040641,0.695757701,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1292,StealingParadigm_2023_02_22_VS_Aoife,926.8164124,55609,1168.033013,70082,Aoife,pause,pause,2,,,,FALSE,,0.717924553,0.9047742,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12178,#02d779,12176
1293,StealingParadigm_2023_02_22_VS_Aoife,1201.516337,72091,1233.099662,73986,Aoife,trial,3,3,,,,FALSE,,0.930710837,0.955175708,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11902,#a0f379,11889
1294,StealingParadigm_2023_02_22_VS_Aoife,1229.316329,73759,1230.932996,73856,Aoife,latency_first_choice,latency,3,,,,FALSE,,0.952245088,0.953497379,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1295,StealingParadigm_2023_02_22_VS_Aoife,1230.499662,73830,,,Aoife,line_crossing,transparent_line,3,,,,TRUE,,0.953161713,0.953161713,3,3501,0,2039,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
1296,StealingParadigm_2023_02_22_VS_Aoife,1230.932996,73856,,,Aoife,first_choice,transparent,3,,,,TRUE,,0.953497379,0.953497379,3,3501,0,2039,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
1297,StealingParadigm_2023_02_22_VS_Aoife,1230.932996,73856,1233.099662,73986,Aoife,latency_first_choice,latency_to_2nd_choice,3,,,,FALSE,,0.953497379,0.955175708,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1298,StealingParadigm_2023_02_22_VS_Aoife,1258.499655,75510,1285.699647,77142,Aoife,trial,4,4,,,,FALSE,,0.974850887,0.99592037,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11903,#f379c3,11889
1299,StealingParadigm_2023_02_22_VS_Aoife,1282.066315,76924,1283.699648,77022,Aoife,latency_first_choice,latency,4,,,,FALSE,,0.993105941,0.994371143,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1300,StealingParadigm_2023_02_22_VS_Aoife,1283.132981,76988,,,Aoife,line_crossing,transparent_line,4,,,,TRUE,,0.993932196,0.993932196,3,3501,0,2039,LOOPY_scoring_event_nonsocial,Nonsocial Event,11898,#e179f3,11888
1301,StealingParadigm_2023_02_22_VS_Aoife,1283.699648,77022,,,Aoife,first_choice,transparent,4,,,,TRUE,,0.994371143,0.994371143,3,3501,0,2039,LOOPY_scoring_event_nonsocial,Nonsocial Event,11892,#f379dc,11886
1302,StealingParadigm_2023_02_22_VS_Aoife,1283.699648,77022,1285.699647,77142,Aoife,latency_first_choice,latency_to_2nd_choice,4,,,,FALSE,,0.994371143,0.99592037,3,3501,0,2039,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1303,StealingParadigm_2023_02_24_VS_Peggy2,336.9165154,20215,353.7331745,21224,Peggy2,pretest,pretest_1a,,,,,FALSE,,0.220084702,0.231069885,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12133,#02d779,12131
1304,StealingParadigm_2023_02_24_VS_Peggy2,578.3164069,34699,580.416406,34825,Peggy2,pretest,pretest_2,,,,,FALSE,,0.377774875,0.379146661,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12134,#02d779,12131
1305,StealingParadigm_2023_02_24_VS_Peggy2,738.4496684,44307,753.9663281,45238,Peggy2,pretest,pretest_1b,,,,,FALSE,,0.48237907,0.492515052,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12135,#02d779,12131
1306,StealingParadigm_2023_02_24_VS_Peggy2,1077.449516,64647,1111.932834,66716,Peggy2,trial,1,1,,,,FALSE,,0.703824673,0.726350285,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11900,#f39a79,11889
1307,StealingParadigm_2023_02_24_VS_Peggy2,1104.366171,66262,1107.082836,66425,Peggy2,latency_first_choice,latency,1,,,,FALSE,,0.721407497,0.72318211,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1308,StealingParadigm_2023_02_24_VS_Peggy2,1106.699503,66402,,,Peggy2,line_crossing,opaque_line,1,,,,TRUE,,0.722931705,0.722931705,3,3502,0,2040,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
1309,StealingParadigm_2023_02_24_VS_Peggy2,1107.082836,66425,,,Peggy2,first_choice,opaque,1,,,,TRUE,,0.72318211,0.72318211,3,3502,0,2040,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
1310,StealingParadigm_2023_02_24_VS_Peggy2,1107.082836,66425,1111.932834,66716,Peggy2,latency_first_choice,latency_to_2nd_choice,1,,,,FALSE,,0.72318211,0.726350285,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1311,StealingParadigm_2023_02_24_VS_Peggy2,1133.499491,68010,1162.332811,69740,Peggy2,trial,2,2,,,,FALSE,,0.740438319,0.759273171,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11901,#797cf3,11889
1312,StealingParadigm_2023_02_24_VS_Peggy2,1157.532813,69452,1159.399479,69564,Peggy2,latency_first_choice,latency,2,,,,FALSE,,0.756137658,0.757357024,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1313,StealingParadigm_2023_02_24_VS_Peggy2,1158.832813,69530,,,Peggy2,line_crossing,opaque_line,2,,,,TRUE,,0.756986859,0.756986859,3,3502,0,2040,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
1314,StealingParadigm_2023_02_24_VS_Peggy2,1159.399479,69564,,,Peggy2,first_choice,opaque,2,,,,TRUE,,0.757357024,0.757357024,3,3502,0,2040,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
1315,StealingParadigm_2023_02_24_VS_Peggy2,1159.399479,69564,1162.332811,69740,Peggy2,latency_first_choice,latency_to_2nd_choice,2,,,,FALSE,,0.757357024,0.759273171,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1316,StealingParadigm_2023_02_24_VS_Peggy2,1179.49947,70770,1384.149378,83049,Peggy2,pause,pause,2,,,,FALSE,,0.770486984,0.904170885,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12178,#02d779,12176
1317,StealingParadigm_2023_02_24_VS_Peggy2,1421.099362,85266,1452.182681,87131,Peggy2,trial,3,3,,,,FALSE,,0.928307803,0.948612427,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11902,#a0f379,11889
1318,StealingParadigm_2023_02_24_VS_Peggy2,1443.766018,86626,1447.99935,86880,Peggy2,latency_first_choice,latency,3,,,,FALSE,,0.943114392,0.94587974,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1319,StealingParadigm_2023_02_24_VS_Peggy2,1447.49935,86850,,,Peggy2,line_crossing,opaque_line,3,,,,TRUE,,0.945553124,0.945553124,3,3502,0,2040,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
1320,StealingParadigm_2023_02_24_VS_Peggy2,1447.99935,86880,,,Peggy2,first_choice,opaque,3,,,,TRUE,,0.94587974,0.94587974,3,3502,0,2040,LOOPY_scoring_event_nonsocial,Nonsocial Event,11891,#b9f379,11886
1321,StealingParadigm_2023_02_24_VS_Peggy2,1447.99935,86880,1452.182681,87131,Peggy2,latency_first_choice,latency_to_2nd_choice,3,,,,FALSE,,0.94587974,0.948612427,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12156,#02d779,12116
1322,StealingParadigm_2023_02_24_VS_Peggy2,1475.649337,88539,1497.899327,89874,Peggy2,trial,4,4,,,,FALSE,,0.963941601,0.97847601,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,11903,#f379c3,11889
1323,StealingParadigm_2023_02_24_VS_Peggy2,1493.299329,89598,1495.149329,89709,Peggy2,latency_first_choice,latency,4,,,,FALSE,,0.975471143,0.976679622,3,3502,0,2040,LOOPY_scoring_duration_nonsocial,Nonsocial Duration,12118,#02d779,12116
1324,StealingParadigm_2023_02_24_VS_Peggy2,1494.699329,89682,,,Peggy2,line_crossing,opaque_line,4,,,,TRUE,,0.976385668,0.976385668,3,3502,0,2040,LOOPY_scoring_event_nonsocial,Nonsocial Event,11897,#e1f379,11888
